affiliate,affiliateId,alertSource,alertSourceId,alertType,alertTypeId,amount,application,application2,applicationId,applicationId2,attempt,authCode,bin,binCountry,campaign,campaignId,cardBrand,cardBrandId,chargebackFee,chargedBack,company,companyId,completed,containsSalesStrategy,currency,customerId,descriptor,eci,email,firstName,gateway,gatewayTransactionId,hasAlert,ipCountry,last4,lastName,merchantAccountId,mid,midName,networkTokenized,orderId,originalApplication,originalApplicationId,originalTransactionId,parentCompanyId,paymentNumber,product,productId,refundSource,refundSourceId,refundable,refunded,sandbox,sent,shopId,status,statusId,storeDomain,storeName,storeRootDomain,submitOrderId,subscription,subscriptionId,success,transactionId
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,701766,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:00:45,False,USD,DEMO37885134,yogainf.com,,ersclfeg@sample.com,Riley,NMI,11661536251,False,US,7172,Wilson,1791,4228994900184476,Vin-Ygy-PAYS-4476,False,202215303,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:45,0,Issuer Declined,3613,,,,202215302,US - Google XSale $29.99/m (12 days),8526,False,cdc2395d-e818-4950-b2c2-720820387a72
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,788827,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:00:45,False,USD,DEMO43280240,mdamsc.com,,oribsvss@demo.com,Taylor,NMI,11661536268,False,US,3776,Wilson,1379,746365006994,Exb-Mms-PPS-6994,False,202214609,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:45,0,Lost card.,3631,,,,202214605,US - Google XSale $29.99/m (12 days),8526,False,81b7aab3-ba54-417e-b84e-623dd1e5057d
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,156801,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:00:47,False,USD,DEMO43280355,mdamsc.com,,cgugweyl@example.com,Avery,NMI,11661536402,False,US,8775,Rodriguez,1379,746365006994,Exb-Mms-PPS-6994,False,202214928,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:47,0,Pick up card - SF,3822,,,,202214926,US - Google XSale $29.99/m (12 days),8526,False,1f777910-660b-4ccb-b092-eee9618c7bac
5,500479,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,326707,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:48,False,USD,DEMO43263777,8447640519authcapture.com,,tvmrvbjq@example.com,Skylar,NMI,11661536369,False,US,0867,Moore,976,567000000854323,Rst-Aut-PYRC-4323,False,202214805,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:48,0,Pick up card - SF,3822,,,,202214802,Recovery Xsale Trials,8578,False,aad1010f-6ceb-440d-a6d5-0a73ab9e7b96
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,847539,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:48,False,USD,DEMO43280272,8447640519authcapture.com,,buddamsv@test.com,Casey,NMI,11661536390,False,US,3216,Johnson,976,567000000854323,Rst-Aut-PYRC-4323,False,202214687,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:48,0,Expired card.,3625,,,,202214684,Recovery Xsale Trials,8578,False,c33722e9-12a0-4ffc-a27d-aec90d0971b9
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,425581,US,None/Unassigned,0,Visa,1,0,False,PrimeEcomSetup Inc,395,2026-02-02T23:58:32,False,USD,DEMO43533830,caloricv.com,,ompjkvfg@demo.com,Jordan,NMI,,False,US,0096,Jones,1910,4228994900186091,Pes-Cce-PAYS-6091,False,202773049,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:58:32,0,Bin Blacklisted (Client),4168,,,,202773049,US - Google - PreAuth $2,8453,False,8bf93b56-7332-4642-8dfe-0587e42c43e7
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,563223,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-02T23:58:34,False,USD,DEMO43508967,authcapture.com,,wzihkbeq@sample.com,Riley,NMI,11661529296,False,US,1876,Taylor,2235,565500000938312_pl,Rst-Aut-EMS-8312,False,202723748,,,,115,1,Paddy Labs - Recovery Trials,8450,Unassigned,0,False,False,False,2026-02-02T23:58:34,0,Issuer Declined MCC,3614,,,,202723747,Paddy Labs - Recovery Trials,8450,False,383fc276-367d-4f2c-9035-42468d02f1cb
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,116061,US,None/Unassigned,0,Mastercard,2,0,False,Burds | Tec Inc,208,2026-02-02T23:58:39,False,USD,DEMO43534021,story4u.club,,kvozjobe@demo.com,Casey,NMI,11661529538,False,US,2921,Davis,864,715517627489,Bit-Esu-PPS-7489,False,202773053,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:58:39,0,Do not honor.,3618,,,,202773053,US - Google - PreAuth $2,8453,False,1d588b26-6cfe-40ec-b0ae-4531457ad01b
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,,529102,US,None/Unassigned,0,Mastercard,2,0,False,Burds | Tec Inc,208,2026-02-02T23:58:40,False,USD,DEMO43534021,estory4u.net,,vwdfhkcn@test.com,Reese,NMI,11661529577,False,US,0677,Anderson,1778,4228994900184419,Bit-Esu-PAYS-4419,False,202773055,,,1d588b26-6cfe-40ec-b0ae-4531457ad01b,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:58:40,0,Issuer Declined,3613,,,,202773053,US - Google - PreAuth $2,8453,False,1f5677db-eb60-4f42-b6e5-63660021e96c
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,031322,US,None/Unassigned,0,Visa,1,0,False,Neon Meadows LLC,272,2026-02-02T23:58:41,False,USD,DEMO43534022,rcphb.com,,tfouxurp@sample.com,Alex,NMI,11661529624,False,US,9445,Brown,1448,4228994900179872,Nom-Rch-PAYS-9872,False,202773054,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:58:41,0,Issuer Declined,3613,,,,202773054,US - Google - PreAuth $2,8453,False,53f3901f-8002-4eb9-ba68-c50a1f90b0bf
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,539453,US,None/Unassigned,0,Visa,1,0,False,DAKALA MEDIA INC,351,2026-02-02T23:58:41,False,USD,DEMO43508972,RECOVERCHARGE.COM,,czsknhmg@sample.com,Jordan,NMI,11661529589,False,US,0885,Taylor,1353,565500001046156_pl,DAK-Rch-EMS-6156,False,202723757,,,,115,1,Paddy Labs - Recovery Trials,8450,Unassigned,0,False,False,False,2026-02-02T23:58:41,0,Pick up card - F,3821,,,,202723751,Paddy Labs - Recovery Trials,8450,False,53d41e84-4c2d-4282-b0e7-b4346fd2c18b
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,2,      ,745698,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-02T23:58:42,False,USD,DEMO43534022,mdamsc.com,,zrzkmwba@sample.com,Jane,NMI,11661529651,False,US,5603,Moore,1379,746365006994,Exb-Mms-PPS-6994,False,202773056,,,53f3901f-8002-4eb9-ba68-c50a1f90b0bf,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:58:42,0,Pick up card - SF,3822,,,,202773054,US - Google - PreAuth $2,8453,False,21fbd6be-99e7-4fde-8b52-5040a4a666da
2,500469,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,32201P,801941,US,None/Unassigned,0,Mastercard,2,0,False,Zinetic LLC,266,2026-02-02T23:58:44,False,USD,DEMO43457746,sklshd.com,,jpslczrk@demo.com,Sam,NMI,11661529687,False,US,9226,Garcia,2237,201100273433,Zin-Sks-DPT-3433,False,202608709,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-02T23:58:44,0,Approved,3616,,,,202608706,US - Google - PreAuth $2,8453,True,09c0ad91-efda-4dba-837d-2fe20e2f2c65
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,607960,US,None/Unassigned,0,Visa,1,0,False,Sekme Entertainment Inc,314,2026-02-02T23:58:48,False,USD,DEMO43533830,myfithb.com,,roptpmhl@test.com,Sam,NMI,,False,US,0117,Wilson,2217,970100034166,Sek-Myf-CLQ-4166,False,202773061,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:58:48,0,Bin Blacklisted (Client),4168,,,,202773061,US - Google - PreAuth $2,8453,False,1a3aa40f-5f35-4acf-854a-bd09cae27e80
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,      ,041941,US,None/Unassigned,0,Mastercard,2,0,False,Burds | Tec Inc,208,2026-02-02T23:58:49,False,USD,DEMO43534024,fittale.net,,czoooelu@demo.com,Riley,NMI,11661529791,False,US,0271,Anderson,1111,565500000997516,Bit-Ftl-EMS-7516,True,202773062,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:58:49,0,Insufficient funds.,3619,,,,202773057,US - Google - PreAuth $2,8453,False,ed7380c4-a4d2-4f2e-a763-ad5fcb2881db
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,565805,US,None/Unassigned,0,Visa,1,0,False,Zinetic LLC,266,2026-02-03T00:01:43,False,USD,DEMO43457797,dgvrty.com,,zsbmnitr@example.com,Casey,NMI,11661539867,False,US,9045,Johnson,2240,201100273425,Zin-Dgv-DPT-3425,False,202608812,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:43,0,Insufficient funds.,3619,,,,202608809,US - Google - PreAuth $2,8453,False,0723b9b1-db46-4b94-9320-4979c4f97ddc
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,002212,939725,US,None/Unassigned,0,Visa,1,0,False,Zinetic LLC,266,2026-02-03T00:01:44,False,USD,DEMO43457799,rcprlm.com,,orsfzfmm@example.com,Quinn,NMI,11661539895,False,US,3034,Moore,2238,201100273417,Zin-Rrl-DPT-3417,False,202608817,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:01:44,0,Approved,3616,,,,202608814,US - Google - PreAuth $2,8453,True,d51447b9-1020-4fbf-a444-5933919e5f3f
2,500469,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,483830,US,None/Unassigned,0,Mastercard,2,0,False,Zinetic LLC,266,2026-02-03T00:01:45,False,USD,DEMO43457800,rcprlm.com,,zdgqiies@test.com,Reese,NMI,11661539891,False,US,0899,Anderson,2238,201100273417,Zin-Rrl-DPT-3417,False,202608820,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:45,0,Do not honor.,3618,,,,202608816,US - Google - PreAuth $2,8453,False,f03c969c-f909-4a85-9d45-e3823a6d7570
2,500469,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,959862,US,None/Unassigned,0,Mastercard,2,0,False,USACommerceGate Inc,379,2026-02-03T00:01:45,False,USD,DEMO43457812,maxfitn.com,,saepzpzw@sample.com,Jordan,NMI,11661539965,False,US,6837,Brown,1875,775899481509,Ucg-Mxf-PPS-1509,False,202608860,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:45,0,Do not honor.,3618,,,,202608858,US - Google - PreAuth $2,8453,False,e1d2a6a5-aa80-4af5-894e-80f784208db9
37,501988,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,846549,US,None/Unassigned,0,Visa,1,0,False,BANANE MEDIA INC,391,2026-02-03T00:01:45,False,USD,DEMO43509019,paysalvage.com,,zhmnzdak@example.com,Drew,NMI,11661539916,False,US,9154,Brown,2271,567000000911891_pl,Bmd-Pse-PAY-1891,False,202723852,,,,115,1,Paddy Labs - Recovery Trials,8450,Unassigned,0,False,False,False,2026-02-03T00:01:45,0,Insufficient funds.,3619,,,,202723851,Paddy Labs - Recovery Trials,8450,False,63b898fb-55ad-4931-859b-faaf83b1a369
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,243455,US,None/Unassigned,0,Mastercard,2,0,False,Zinetic LLC,266,2026-02-03T00:01:47,False,USD,DEMO43457816,rcprlm.com,,tgjcehat@sample.com,Avery,NMI,11661540104,False,US,3217,Anderson,2238,201100273417,Zin-Rrl-DPT-3417,False,202608864,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:47,0,Over limit.,3620,,,,202608862,US - Google - PreAuth $2,8453,False,f392855d-d204-4870-af33-500fd1836d89
20,500473,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,      ,131813,US,None/Unassigned,0,Visa,1,0,False,USACommerceGate Inc,379,2026-02-03T00:01:48,False,USD,DEMO43457817,maxfitn.com,,wyzaaqbq@sample.com,Morgan,NMI,11661540127,False,US,5116,Martinez,2210,201100271668,Ucg-Mxf-DPT-1668,False,202608867,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:48,0,Account Closed,3185,,,,202608865,US - Google - PreAuth $2,8453,False,25a6f226-e2d8-423e-93e3-765e2ba1d0d6
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start MID Retry,Sub Start MID Retry,209,209,2,      ,616914,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:48,False,USD,DEMO43267464,meal-mp.com,,tkscscdx@test.com,Jordan,NMI,11661540177,False,US,2327,Taylor,2196,745280227899,Vin-Mlm-PPS-7899,False,202183567,,,6a37a6af-95a1-47c5-94e0-cd355506d8c2,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:48,0,Pick up card - NF,3823,,,,202183566,US - Google XSale $29.99/m (12 days),8526,False,1e981817-004e-43b1-aeef-d53bce3da455
20,500473,Unassigned,0,Unassigned,0,9.99,Sub Start Retry,Sub Start Retry,206,206,7,      ,375293,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:01:49,False,USD,DEMO42729095,mdamsc.com,,libpwqcy@example.com,Alex,NMI,11661540156,False,US,0261,Brown,1379,746365006994,Exb-Mms-PPS-6994,False,200957149,,,ef719aa0-736c-45f6-a60d-d4ddd1c97415,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:01:49,0,Declined-Stop all recurring payments.,3635,,,,200957146,US - Google - PreAuth $2,8453,False,ecbe56ef-506c-4446-9c22-cb19193dfd98
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start MID Retry,Sub Start MID Retry,209,209,2,      ,079522,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:01:49,False,USD,DEMO43267452,meal-mp.com,,ehxkwxbo@example.com,Drew,NMI,11661540201,False,US,5383,Jones,2036,868800000059444,Vin-Mlm-BEY-9444,False,202183532,,,0adf2c7a-93f6-4d72-947d-f84568d41545,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:01:49,0,Account Closed,3185,,,,202183531,US - Google XSale $29.99/m (12 days),8526,False,3b68221b-a601-44e8-99d0-03c6b0c8e995
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,091816,US,None/Unassigned,0,Visa,1,0,False,Neon Meadows LLC,272,2026-02-02T23:59:47,False,USD,DEMO43534035,rcphb.com,,hdixvksx@example.com,Morgan,NMI,,False,US,7866,Williams,1448,4228994900179872,Nom-Rch-PAYS-9872,False,202773085,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:59:47,0,Bin Blacklisted (Client),4168,,,,202773085,US - Google - PreAuth $2,8453,False,dd46e8b1-2d81-4182-bf79-59f286d2935b
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Renewal,Sub Renewal,20,20,1,746499,377755,US,None/Unassigned,0,Mastercard,2,0,False,FrontierBizUSA Inc,396,2026-02-02T23:59:50,False,USD,DEMO42644743,aurayga.com,,gqopvioh@test.com,Sam,NMI,11661532733,False,US,1670,Miller,1804,4228994900184856,Fbz-Aya-PAYS-4856,False,200783327,,,,115,2,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-02T23:59:50,0,Approved,3616,,,,200783326,US - Google XSale $29.99/m (12 days),8526,True,458f1fcd-6146-45e0-92d6-5d202fdb7484
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,948795,US,None/Unassigned,0,Mastercard,2,0,False,InnovaBytes LLC,185,2026-02-02T23:59:58,False,USD,DEMO43534027,mycmdia.com,,sbsfgnbd@demo.com,Avery,NMI,,False,US,3664,Williams,2256,4228994900189731,Iby-Cmd-PAYS-9731,False,202773091,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-02T23:59:58,0,Bin Blacklisted (Client),4168,,,,202773091,US - Google - PreAuth $2,8453,False,296e2f8d-c4d0-4ed7-802d-2aeb92748a00
37,501988,Unassigned,0,Unassigned,0,39.99,Sub Start,Sub Start,6,6,1,76018Z,269234,US,None/Unassigned,0,Mastercard,2,0,False,USACommerceGate Inc,379,2026-02-03T00:00:01,False,USD,DEMO43457780,maxfitn.com,,bnumujkk@example.com,Dakota,NMI,11661533150,False,US,0532,Miller,2210,201100271668,Ucg-Mxf-DPT-1668,False,202608775,,,,115,1,US - Google - Preauth 2.0,8443,Unassigned,0,True,False,False,2026-02-03T00:00:01,0,Approved,3616,,,,202608774,US - Google - PreAuth $2,8453,True,aad52c3c-2e1c-4225-a202-3fb7803661d1
20,500473,Unassigned,0,Unassigned,0,9.99,Sub Renewal Retry,Sub Renewal Retry,205,205,7,      ,602943,US,None/Unassigned,0,Visa,1,0,False,Bejames Media Inc,211,2026-02-03T00:00:03,False,USD,DEMO41718778,spmda.com,,wigdpqab@test.com,Skylar,NMI,11661533330,False,US,7253,Smith,1004,000000887349,Bjm-Spm-PYRC-7349,False,198853067,,,2c0a4dc1-2f35-4773-85c3-339ad76ff562,115,2,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:00:03,0,Insufficient funds.,3619,,,,198853059,US - Google XSale $29.99/m (12 days),8526,False,c2554943-9c13-4139-b029-a36b7bb789c2
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,010861,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:00:04,False,USD,DEMO43534041,esportgo.pro,,maajckte@sample.com,Jordan,NMI,,False,US,8153,Garcia,1779,4228994900184427,Bit-Esg-PAYS-4427,False,202773093,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:00:04,0,Bin Blacklisted (Client),4168,,,,202773093,US - Google - PreAuth $2,8453,False,14c03705-1ede-43b8-b98f-ce6646c05816
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,254457,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:00:09,False,USD,DEMO32268385,mdamsc.com,,acvdqcyy@test.com,Skylar,NMI,11661533801,False,US,2515,Garcia,1379,746365006994,Exb-Mms-PPS-6994,False,202215227,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:09,0,Processor format error.,3646,,,,202215226,US - Google XSale $29.99/m (12 days),8526,False,80c56a84-1965-4d03-aa3a-d1cac107a867
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,502268,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:10,False,USD,DEMO43280340,8447640519authcapture.com,,ksertzgb@example.com,Dakota,NMI,11661533793,False,US,2965,Wilson,976,567000000854323,Rst-Aut-PYRC-4323,False,202214880,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:10,0,Do not honor.,3618,,,,202214878,Recovery Xsale Trials,8578,False,5b19f412-6ff7-4565-9705-a9d7f75b59ab
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,610638,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:10,False,USD,DEMO43280316,8447640519authcapture.com,,lxeaomrl@sample.com,Morgan,NMI,11661533851,False,US,4283,Wilson,976,567000000854323,Rst-Aut-PYRC-4323,False,202214801,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:10,0,Pick up card - SF,3822,,,,202214796,Recovery Xsale Trials,8578,False,16b04e87-e08f-4a5d-b693-33128f18acb7
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,296460,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:11,False,USD,DEMO43280354,8447640519authcapture.com,,skngwgik@test.com,Skylar,NMI,11661533883,False,US,7192,Rodriguez,976,567000000854323,Rst-Aut-PYRC-4323,False,202214925,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:11,0,Declined-Stop all recurring payments.,3635,,,,202214924,Recovery Xsale Trials,8578,False,787d6fc2-9cc2-4fd4-a099-1c2144a19b23
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,188498,US,None/Unassigned,0,Visa,1,0,False,Exibyte LLC,267,2026-02-03T00:00:48,False,USD,DEMO43280339,mdamsc.com,,hvcuzatc@sample.com,Avery,NMI,11661536450,False,US,0602,Moore,1379,746365006994,Exb-Mms-PPS-6994,False,202214871,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:48,0,Transaction not allowed.,3621,,,,202214870,US - Google XSale $29.99/m (12 days),8526,False,1759fef6-2614-49f6-9715-7fa314fd86bf
20,500473,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,      ,398813,US,None/Unassigned,0,Visa,1,0,False,RUSTICA LOGGIA PL,253,2026-02-03T00:00:49,False,USD,DEMO43280243,8447640519authcapture.com,,hxaccvcc@sample.com,Taylor,NMI,11661536418,False,US,7352,Anderson,976,567000000854323,Rst-Aut-PYRC-4323,False,202214617,,,,115,1,Recovery Xsale Trials,8578,Unassigned,0,False,False,False,2026-02-03T00:00:49,0,Insufficient funds.,3619,,,,202214611,Recovery Xsale Trials,8578,False,d825730a-b55e-4fbf-adf3-a2341289e277
20,500473,Unassigned,0,Unassigned,0,2,Sub Start,Opt In,6,216,1,,956662,US,None/Unassigned,0,Visa,1,0,False,Burds | Tec Inc,208,2026-02-03T00:00:50,False,USD,DEMO43533915,esportgo.pro,,tidkjran@sample.com,Sam,NMI,,False,US,6166,Miller,1779,4228994900184427,Bit-Esg-PAYS-4427,False,202773140,,,,115,0,US - Google - Preauth 2.0,8443,Unassigned,0,False,False,False,2026-02-03T00:00:50,0,Bin Blacklisted (Client),4168,,,,202773140,US - Google - PreAuth $2,8453,False,86668607-949a-45f5-bbb6-748a65e5e71f
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,23212B,275629,US,None/Unassigned,0,Mastercard,2,0,False,Vintech LLC,400,2026-02-03T00:00:50,False,USD,DEMO43280382,storywav.com,,msvepaoz@test.com,Casey,NMI,11661536617,False,US,9557,Wilson,1792,4228994900184468,Vin-Swe-PAYS-4468,False,202214991,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,True,False,False,2026-02-03T00:00:50,0,Approved,3616,,,,202214990,US - Google XSale $29.99/m (12 days),8526,True,878dab18-89b7-4861-8625-e902aaf006d9
2,500469,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,941690,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:00:50,False,USD,DEMO43280188,powerpth.com,,kbffurjg@example.com,Reese,NMI,11661536625,False,CA,4869,Anderson,1795,4228994900184492,Vin-Prp-PAYS-4492,False,202214655,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:50,0,Issuer Declined,3613,,,,202214654,US - Google XSale $29.99/m (12 days),8526,False,e1330829-902d-42be-9423-3dcc9848f068
20,500473,Unassigned,0,Unassigned,0,1,Sub Start,Opt In,6,216,1,,845514,US,None/Unassigned,0,Visa,1,0,False,Quarry Stone Ventures Ltd,281,2026-02-03T00:00:51,False,EUR,DEMO43534060,vtalfrk.com,,ryoalmri@demo.com,Skylar,emerchantpay,,False,US,4949,Martinez,1987,105000010037667_pl1,Qsv-Vlf-EMP-7667-EUR,False,202773144,,,,115,0,EU EUR - 3DS (3 days trial 1.00 / 39.99 subscription) ,9880,Unassigned,0,False,False,False,2026-02-03T00:00:51,0,Invalid US State Code,3818,,,,202773144,EUR Trial 1.00 3 days -  39.99 - Monthly  subscription,9879,False,03d09c30-ea4c-47e9-90c6-c9044004ea23
1,500470,Unassigned,0,Unassigned,0,29.99,Sub Start,Sub Start,6,6,1,,966030,US,None/Unassigned,0,Visa,1,0,False,Vintech LLC,400,2026-02-03T00:00:51,False,USD,DEMO43280346,yogainf.com,,bngyrdlz@sample.com,John,NMI,11661536647,False,US,9434,Davis,1791,4228994900184476,Vin-Ygy-PAYS-4476,False,202214895,,,,115,1,US - Google XSale $29.99/m (12 days),8526,Unassigned,0,False,False,False,2026-02-03T00:00:51,0,Issuer Declined,3613,,,,202214894,US - Google XSale $29.99/m (12 days),8526,False,d878fd93-53ac-4db8-a81e-648d2a6c4258
